Market,Ticker,Price,Mansfield_RS,Dist_Above_MA_Pct,MA_Slope_Pct,Sector,Industry
US,IPSC,2.25,43.548503541991536,4.732350581939063,13.221101477335843,Healthcare,Biotechnology
US,LITE,732.8200073242188,41.60817202021765,4.199628383865392,11.006401429760968,Technology,Communication Equipment
US,IBRX,7.679999828338623,41.433235366667475,8.897551354823722,14.292804051984684,Healthcare,Biotechnology
US,VIAV,38.15999984741211,33.4998906028184,4.533624967110153,11.82121169317166,Technology,Communication Equipment
US,OSS,12.619999885559082,30.333466556125654,8.91203002380315,12.73517038281185,Technology,Computer Hardware
US,TTMI,132.0,27.50871514358455,3.554318691117766,12.965994650577603,Technology,Electronic Components
US,PRAX,314.4100036621094,27.19467510399567,0.5420281256104857,4.392177882928807,Healthcare,Biotechnology
US,AMKR,62.93999862670898,26.3596298037454,6.655903458006318,9.975725205580485,Technology,Semiconductor Equipment & Materials
US,ARWR,74.30000305175781,25.82313852521285,7.342025223207305,4.938985106382399,Healthcare,Biotechnology
US,AXGN,39.84999847412109,24.957866773539727,8.004332522870673,5.861414870563967,Healthcare,Medical Devices
US,DSGN,12.56999969482422,24.759989526108118,9.98016558787824,6.582477205645684,Healthcare,Biotechnology
US,CRVS,14.899999618530272,23.58743863763586,3.170112904933929,6.6448937902718335,Healthcare,Biotechnology
US,TER,322.3550109863281,22.54715335670483,0.07441965861357841,10.31271157823894,Technology,Semiconductor Equipment & Materials
US,GLW,154.61000061035156,21.508088293787896,3.1684703349771284,11.875254330455537,Technology,Electronic Components
US,KEYS,315.8999938964844,21.199048580075154,8.240533750304312,7.443435373727786,Technology,Scientific & Technical Instruments
US,TALK,5.210000038146973,21.168651561225758,8.49646136414982,6.4209356007846345,Healthcare,Health Information Services
US,SKYT,31.36000061035156,21.098807773020447,0.5332292981368715,9.421784496301761,Technology,Semiconductors
US,NEOG,10.270000457763672,20.593796676867292,9.328985599088009,5.812427202426082,Healthcare,Medical Devices
US,VIR,9.43000030517578,20.041877063880854,9.367151240901254,6.792438146835635,Healthcare,Biotechnology
US,ANNX,5.800000190734863,19.565802507579843,5.5953422727152695,2.3789298074986616,Healthcare,Biotechnology
US,BKD,15.010000228881836,19.20581871933131,8.726097892688324,5.041529642761089,Healthcare,Medical Care Facilities
US,ON,87.37000274658203,19.010513612101242,6.926939789310593,9.177579423376423,Technology,Semiconductors
US,ROG,132.24000549316406,18.758015411338658,9.878913146890229,8.288002714642062,Technology,Electronic Components
US,SLAB,217.47000122070312,18.473070368653577,9.538465151955704,7.237251953985879,Technology,Semiconductors
US,DIOD,87.0199966430664,18.263979036822686,6.756410304189059,10.559912520385781,Technology,Semiconductors
US,NOK,10.119999885559082,18.14480532607554,0.9879243364763609,10.068855092220124,Technology,Communication Equipment
US,SNEX,102.98999786376952,17.35016978862136,8.086895198579754,10.790731760017234,Financial,Capital Markets
US,HIMX,12.800000190734863,17.059178518390116,9.206919568993746,9.45035834774063,Technology,Semiconductors
US,ZURA,5.449999809265137,16.981523875385452,2.29618601771056,3.3347931666768025,Healthcare,Biotechnology
US,ENTG,138.74000549316406,16.213096182242246,6.83460838006492,9.112680946514837,Technology,Semiconductor Equipment & Materials
US,ADEA,25.3799991607666,16.083138695679743,2.9831221965765606,11.320052672680195,Technology,Software - Application
US,TCMD,28.739999771118164,15.788557899987099,5.883002483414562,1.3213887056196811,Healthcare,Medical Devices
US,INBX,87.38999938964844,15.567922438613069,0.8629340189882064,1.6396912518370645,Healthcare,Biotechnology
US,LFUS,397.75,14.381948434886338,5.897918861531154,7.937852644781604,Technology,Electronic Components
US,MRK,127.5,14.102040565538164,9.684743611027944,3.7297383988025783,Healthcare,Drug Manufacturers - General
US,ADI,375.3599853515625,13.911060553521025,6.084113355348335,6.09840849858584,Technology,Semiconductors
US,AKAM,120.19000244140624,13.728506746835611,7.32559784401334,4.781238531873317,Technology,Software - Infrastructure
US,SANM,197.2400054931641,13.590474481448211,6.911912610920434,5.972374105251147,Technology,Electronic Components
US,GFS,57.47999954223633,13.219881774680452,1.3901514714991257,10.460134759390995,Technology,Semiconductors
US,TSM,398.3699951171875,12.379912538857528,6.372446165227749,6.484560611170008,Technology,Semiconductors
US,IMNM,22.31999969482422,12.337582972376037,2.369667085577697,1.568567244376647,Healthcare,Biotechnology
US,CTS,59.400001525878906,12.066811540616463,8.030776506055519,5.796384614742246,Technology,Electronic Components
US,FCFS,213.6100006103516,11.419986377231206,7.150273925484503,5.169490857747681,Financial,Credit Services
US,SNDX,22.799999237060547,11.05110369560145,6.781563281423256,1.5330332606068855,Healthcare,Biotechnology
US,NKTR,68.26000213623047,10.789790264557997,6.219204640197802,2.9233883466138133,Healthcare,Biotechnology
US,JNJ,253.0399932861328,10.326814188099597,8.666581579287865,3.4068563745344878,Healthcare,Drug Manufacturers - General
US,BIIB,205.9900054931641,10.08889211598143,8.87018228884757,2.5770713863778214,Healthcare,Drug Manufacturers - General
US,AVIR,4.869999885559082,9.929741068881558,2.7642950013601517,5.739607133703325,Healthcare,Biotechnology
US,MPWR,1312.0,9.633580787462925,2.832364076331915,5.753689275169063,Technology,Semiconductors
US,UMAC,16.93000030517578,9.531234673019018,0.42908385579968805,10.821979757039404,Technology,Computer Hardware
US,CTNM,14.229999542236328,8.911602933665353,6.735670887115079,3.556605542602747,Healthcare,Biotechnology
US,PCVX,56.20000076293945,8.70345915983448,3.9246035631016634,2.8335789370115045,Healthcare,Biotechnology
US,CAH,228.5200042724609,8.527761924789656,7.317095390541279,2.308408158370713,Healthcare,Medical Distribution
US,ELAN,25.82999992370605,8.178250551811495,8.651149891608448,1.883062038038937,Healthcare,Drug Manufacturers - Specialty & Generic
US,KYN,14.619999885559082,8.050373429278546,9.690383931320765,2.99284448869618,Financial,Closed-End Fund - Equity
US,BMY,60.7400016784668,7.885638342707901,6.478292972346944,2.386081328299595,Healthcare,Drug Manufacturers - General
US,WBS,76.01000213623047,7.700219012077381,7.9379849996446445,3.572798758695892,Financial,Banks - Regional
US,RNR,323.0599975585937,7.466351915508307,9.064437207875335,2.843171113670222,Financial,Insurance - Reinsurance
US,NOVT,148.7100067138672,7.413547857054659,7.36667722195988,4.946091714333284,Technology,Scientific & Technical Instruments
US,JBL,301.010009765625,6.891438321873378,1.160626054431066,7.026130789503607,Technology,Electronic Components
US,C,129.36000061035156,6.730537708870021,5.543799895479176,4.416912660810807,Financial,Banks - Diversified
US,BCAT,15.4399995803833,6.324130739618861,8.881378055057247,3.649728659394818,Financial,Closed-End Fund - Equity
US,HASI,38.41999816894531,6.277045332423259,3.683185118088176,2.9030917863191346,Financial,Asset Management
US,CB,352.1600036621094,6.180758159683797,8.49511855696003,2.3268457529487385,Financial,Insurance - Property & Casualty
US,FLG,14.899999618530272,6.1800352936191905,8.677650022074687,2.9349607427928848,Financial,Banks - Regional
US,DBRG,15.800000190734863,6.060203594422786,2.0962263854564984,3.979855584334168,Financial,Asset Management
US,BCH,40.13999938964844,5.980747314076407,4.690686571677287,1.950303952203437,Financial,Banks - Regional
US,INDB,84.51000213623047,5.791799204327397,7.941975566000585,2.407557967966206,Financial,Banks - Regional
US,NXPI,266.5299987792969,5.643440374173636,7.330324390721196,4.893153463565588,Technology,Semiconductors
US,BCRX,9.289999961853027,5.584296923159426,9.59496665919134,4.636256210182886,Healthcare,Drug Manufacturers - Specialty & Generic
US,FNB,19.15999984741211,5.563306972324233,9.42385074547884,2.1089845006848082,Financial,Banks - Regional
US,CSWC,24.299999237060547,5.560978403621375,9.254736883893967,2.497588500721466,Financial,Asset Management
US,PTCT,78.58999633789062,5.42304807781242,7.944889459760391,0.6517350124892051,Healthcare,Biotechnology
US,CBAN,20.979999542236328,5.411317179286557,6.420879170859586,2.6079461978077445,Financial,Banks - Regional
US,NVST,26.739999771118164,5.346669157837636,4.769616394417891,3.641207731429074,Healthcare,Medical Instruments & Supplies
US,TRMK,46.880001068115234,5.170342266277017,8.356961809753363,2.7206187740427876,Financial,Banks - Regional
US,OABI,2.119999885559082,5.068382256566251,9.0909030681725,3.2933101809945264,Healthcare,Biotechnology
US,CORZ,20.940000534057617,5.062997543050152,3.7010165863151694,6.827561286078863,Technology,Software - Infrastructure
US,BKU,48.86000061035156,4.732222102165817,5.323196807429719,1.8164901314134625,Financial,Banks - Regional
US,EDD,5.840000152587891,4.556671002072266,8.547710343024471,2.032448937689418,Financial,Closed-End Fund - Debt
US,FTV,61.77999877929688,4.429057353145072,6.283293286847315,2.282875676780467,Technology,Scientific & Technical Instruments
US,BBT,30.75,4.428478620435983,5.3548470116808575,2.8237024130771027,Financial,Banks - Regional
US,AOD,10.460000038146973,4.4253303833290625,6.93823574887532,2.3521064679154655,Financial,Closed-End Fund - Foreign
US,MCHP,80.95999908447266,4.366367775875379,1.9141609139954194,6.010086764992613,Technology,Semiconductors
US,APH,151.1999969482422,4.022944570937725,5.620370690469,3.0103177938197088,Technology,Electronic Components
US,AX,99.52999877929688,3.9299161690352413,9.320366318869944,2.1916063079240584,Financial,Banks - Regional
US,HLIT,12.029999732971191,3.926939922201189,4.672406401751034,6.3371905534790915,Technology,Communication Equipment
US,TCBI,105.06999969482422,3.9044286419557928,6.295903557843756,1.8615977601069984,Financial,Banks - Regional
US,CINF,180.7899932861328,3.879970940206512,9.689148073651387,1.8204161597154533,Financial,Insurance - Property & Casualty
US,UTHR,535.6699829101562,3.778705178811581,1.5605562833958342,1.6219250213168155,Healthcare,Drug Manufacturers - Specialty & Generic
US,IGD,6.320000171661377,3.700208731626975,8.969120408517597,2.1734769411141834,Financial,Closed-End Fund - Foreign
US,BSAC,32.83000183105469,3.663238876183428,2.788648913433393,2.156693476932894,Financial,Banks - Regional
US,DDD,2.690000057220459,3.656386471073736,8.848127679986098,7.067709442345003,Technology,Computer Hardware
US,DGX,210.67999267578125,3.5376528455543843,8.484497361195459,2.1716135320808316,Healthcare,Diagnostics & Research
US,AMGN,366.2900085449219,3.527626233947756,5.1465729047358915,1.583610288508686,Healthcare,Drug Manufacturers - General
US,ALHC,20.600000381469727,3.45388172945722,4.503104582655122,2.374148312048462,Healthcare,Healthcare Plans
US,TDC,30.520000457763672,3.3313616147451874,1.3269011168316696,1.6423016587452914,Technology,Software - Infrastructure
US,FHN,25.799999237060547,3.2606627701745827,7.170689019156064,2.054537135313538,Financial,Banks - Regional
US,LYTS,23.93000030517578,3.2105661630578153,8.828682497495974,5.2108526599674,Technology,Electronic Components
US,AUPH,15.960000038146973,3.1688791021089457,4.77712013059643,0.34794326838802436,Healthcare,Biotechnology
US,TFC,52.5,3.1142714231775948,6.89380993726299,1.3139587439822003,Financial,Banks - Regional
US,DNP,11.06999969482422,3.0884258636080686,7.755562421047803,2.0072037209611753,Financial,Closed-End Fund - Equity
US,NVS,153.75999450683594,2.6404796639644124,2.7470548515388025,2.921292496098454,Healthcare,Drug Manufacturers - General
US,MSCI,628.6599731445312,2.407839545827173,9.302938410428915,1.2175440712183268,Financial,Financial Data & Stock Exchanges
US,AOSL,31.270000457763672,2.370485345699902,1.9352605060517212,10.553195639933149,Technology,Semiconductors
US,ITUB,8.199999809265137,2.2534458425780723,0.7565253917149068,2.7442735670875145,Financial,Banks - Regional
US,PRAA,18.1200008392334,2.2258173362243117,8.267447279236347,1.119321406162262,Financial,Credit Services
US,GGAL,49.93999862670898,2.060029392112317,4.999799728770016,1.1275802271816384,Financial,Banks - Regional
US,ALLY,45.63999938964844,2.03574626483749,7.413322084918689,1.4984947099514576,Financial,Credit Services
US,HBAN,18.25,1.984423137339686,9.057154168762695,1.237868732512955,Financial,Banks - Regional
US,ELV,373.1099853515625,1.855942187138493,5.185346631079324,3.0157932003004166,Healthcare,Healthcare Plans
US,FBK,59.959999084472656,1.8260994522689034,9.041262875534223,0.08071157326850557,Financial,Banks - Regional
US,FHI,58.68999862670898,1.7915883084576256,5.912424661238309,2.4420982393195243,Financial,Asset Management
US,AURA,6.989999771118164,1.6630044663615395,8.394497118746092,2.0882869745538444,Healthcare,Biotechnology
US,SHC,17.75,1.593213039584196,8.03956315677674,0.5559218372230309,Healthcare,Diagnostics & Research
US,ECAT,15.3100004196167,1.5419360401018434,8.393741849807892,1.9792959885096624,Financial,Closed-End Fund - Equity
US,VRTX,485.6499938964844,1.521283135922924,5.822929367653184,1.5831127932421944,Healthcare,Biotechnology
US,OZK,52.0099983215332,1.468048719664572,9.637614475060122,1.7353290661370302,Financial,Banks - Regional
US,HTH,38.68000030517578,1.4676058393386482,4.671074518997891,2.0862577654404952,Financial,Financial Conglomerates
US,CUBI,78.30999755859375,1.3958719312331391,5.314352154572125,1.5595651990387414,Financial,Banks - Regional
US,OCFC,19.915000915527344,1.3561877289094193,7.607480344921217,0.18695963494268553,Financial,Banks - Regional
US,BDJ,9.609999656677246,1.3437550327342729,6.134048700697699,1.6524936965184818,Financial,Closed-End Fund - Equity
US,ALGN,176.75999450683594,1.3255846823545747,1.3249328054911529,2.506181154247073,Healthcare,Medical Instruments & Supplies
US,SBCF,33.88999938964844,1.209913222247927,7.16382863231539,0.8650921774793504,Financial,Banks - Regional
US,IBOC,76.52999877929688,1.1251362660213093,7.558106109771239,1.7619311945611018,Financial,Banks - Regional
US,L,114.4499969482422,1.081862071962747,5.759546652215775,1.2068625197052352,Financial,Insurance - Property & Casualty
US,GRMN,249.55999755859372,1.0306547679405753,7.850471749586918,3.0107813011863547,Technology,Scientific & Technical Instruments
US,ESNT,66.70999908447266,0.7077401231897262,9.447724679194996,0.24484424403901478,Financial,Insurance - Specialty
US,EXG,9.630000114440918,0.3787616868931698,5.077650723158414,1.6053688229629497,Financial,Closed-End Fund - Foreign
US,AFG,141.88999938964844,0.23234973321990537,8.430134645846714,0.8278602952868881,Financial,Insurance - Property & Casualty
US,PB,73.48999786376953,0.16319119079628575,5.999421158935861,0.8907516016806305,Financial,Banks - Regional
US,AHCO,10.960000038146973,0.08699493740893516,2.7516061944451398,0.8875139180510926,Healthcare,Medical Devices
US,TDY,635.52001953125,0.08578982731854978,2.4050084270743106,3.336316436664958,Technology,Scientific & Technical Instruments
US,TOWN,36.56499862670898,0.010588979087788886,7.119932713989427,1.547004122774229,Financial,Banks - Regional
